Mission_Name,Launch_Date_Normalized,Launch_Year,Decade,Country_Group,Country,Agency,Launch_Vehicle,Rocket_Family,Launch_Site,Launch_Complex,Mission_Type,Orbit_Class,Satellite_Mass_kg,Mission_Outcome,Spacecraft_Status,Estimated_Cost_USD_M,Fuel_Type,Operational_Life_Years,Notes,Launch_ID,Data_Source,Dataset_Source
Molniya 8K78 | Luna-5d,1965-04-10,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Failure,,,,,Ye-6 series probe designed to land on the Moon. Failed to achieve orbit.,f9eb96a4-6011-480f-ad2c-597de757137d,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 6,1965-04-17,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,614c096a-4dbd-4f15-aced-f9b6390ee8fa,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 1,1965-04-23,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,1cee50a6-7022-44f8-a0a1-041b09b36652,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 27,1965-05-07,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,8295d6cc-9187-43b8-aef6-d311b932e4dc,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-5,1965-05-09,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Other,Lunar,,Success,,,,,Ye-6 series probe designed to land on the Moon. Impacted the Moon due to a ground control error.,190b7179-d885-4674-b66b-7fba7e61e589,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 7,1965-05-25,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,1e6d7cd2-dd6f-41bb-ace9-95ea96dadd10,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-6,1965-06-08,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Success,,,,,Ye-6 series probe designed to land on the Moon. Flew past the moon due to its main engine failing to cut-off during a mid-course correction.,05a27de1-2b16-4fba-a9a2-d2870db4ee9a,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 28,1965-06-15,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,20c69a11-3650-4c83-8c51-cc6ae1e1f69e,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 8,1965-06-25,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,290630cd-c750-440d-bd78-a8c326a9009f,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-A1 7,1965-07-02,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Communication,LEO,,Success,,,,,DS-A1 satellite designed to test techniques and equipment for communication and navigation systems.,c9b9d385-9e6f-41b4-8a39-6ba043395fce,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 29,1965-07-13,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,aed15eb2-f0c1-4fd4-bfe4-159ad387b57b,Launch Library 2,CLEANED_COMPLETE
UR-500 | Proton 1,1965-07-16,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,UR-500,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Science/Astrophysics,LEO,,Success,,,,,"The N-4 series of satellites, a.k.a. Proton-1, carried instruments to study super-high energy cosmic particles.",42dea019-7629-47b1-8e25-2652f291ba98,Launch Library 2,CLEANED_COMPLETE
Kosmos 65S3 | Strela-1 15 to 19,1965-07-16,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,f9479987-465f-429f-9666-a8812b1233cd,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Zond-3,1965-07-18,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Success,,,,,Lunar flyby probe,7757c9f5-bcf6-4a69-aa51-b8ab37ad55a2,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1-Yu 3,1965-07-23,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,e7bd6331-5acd-4e53-8976-bff529be4a1d,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 9,1965-08-03,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,effb5a4f-058e-4ca2-a046-c69c5fbdbf15,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 30,1965-08-14,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,3de9a9a6-44c9-428e-b1a0-6a85df34f01f,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 10,1965-08-25,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,b0719e98-0829-4b9b-b05b-109a7f0d487c,Launch Library 2,CLEANED_COMPLETE
Kosmos 65S3 | Strela-1 20 to 24,1965-09-03,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,eae4ad82-ab5a-4ee4-8551-9810ddaca7b6,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 11,1965-09-09,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,4b6eeb90-e140-46db-a32b-66dd446ff032,Launch Library 2,CLEANED_COMPLETE
Kosmos 65S3 | Strela-1 25 to 29,1965-09-18,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Military/Reconnaissance,LEO,,Success,,,,,The Strela-1 satellites were prototype store-dump communications satellites for tactical communication.,9fea66d8-120f-4084-8fbd-24aee90032d6,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 12,1965-09-23,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,dd4cbac5-31f5-41d0-980c-b1144cfadbb6,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Luna-7,1965-10-04,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Lunar Exploration,Lunar,,Success,,,,,Ye-6 series probe designed to land on the Moon. Impacted the Moon due to a loss of attitude control during the descent towards the surface.,c954e683-fa4d-44e0-aebc-49785feefe77,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 2,1965-10-14,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",5-Jan,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,6ae4b96d-baf5-454f-ab8f-80ac79dce0f3,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 13,1965-10-16,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,62e284d3-8d4e-4489-b8f1-f86153b2eea1,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-V 1,1965-10-19,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U2-V satellites were Soviet scientific satellites launched as part of the Dnepropetrovsk Sputnik program. They investigated ionospheric phenomenons.,c850d029-1ea8-40a0-b685-cd1dde51bb7d,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 14,1965-10-28,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,b804fb1b-887a-4168-b636-b310ed30651a,Launch Library 2,CLEANED_COMPLETE
UR-500 | Proton 2,1965-11-02,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,UR-500,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Science/Astrophysics,LEO,,Success,,,,,"The N-4 series of satellites, a.k.a. Proton-1, carried instruments to study super-high energy cosmic particles.",97be1a6d-dc6b-4b28-8f6f-5b05688c259c,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-V 2,1965-11-04,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,The DS-U2-V satellites were Soviet scientific satellites launched as part of the Dnepropetrovsk Sputnik program. They investigated ionospheric phenomenons.,6806739c-5ce1-4800-a4c7-0419036fdc18,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Venera-2,1965-11-12,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Other,Mars/Interplanetary,,Success,,,,,Venus flyby probe,4d3f09f5-9364-4e88-aecc-30a6fcecf080,Launch Library 2,CLEANED_COMPLETE
Venera 3,1965-11-16,1965.0,1960s,Russia_USSR,Russia/USSR,OKB-1 (USSR),Molniya 8K78,Molniya,Baikonur Cosmodrome,,Planetary Science,Mars/Interplanetary,960.0,Success,Decommissioned,35.0,Liquid,0.25,First spacecraft to impact another planet (Venus),,,ENRICHED
Molniya 8K78 | Venera-3,1965-11-16,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Other,Mars/Interplanetary,,Success,,,,,Venus flyby and lander probe,476e84c4-ef8a-4dab-9a4e-68a5489ed905,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Venera-4a,1965-11-23,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Other,Mars/Interplanetary,,Failure,,,,,Venus flyby probe,f7f3be3e-3dcc-4e95-9098-568561a72923,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-U2-M 1,1965-11-26,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Communication,LEO,,Success,,,,,The DS-U2-M satellites were Soviet technological demonstrations satellites launched as part of the Dnepropetrovsk Sputnik program. They tested atomic clocks in space.,301cf8bc-37e1-4fef-a589-5042e3411d3d,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 31,1965-11-27,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,112d59aa-e8d9-429c-addf-f1ccc2d65426,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Luna-8,1965-12-03,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Success,,,,,"Ye-6 series probe designed to land on the Moon. Spun out of control during the final parts of the descent, resulting in  the spacecraft impacting the lunar surface on December 6.",c57ba564-9c8e-49e8-9e7b-29d4d9241adf,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 32,1965-12-10,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,c58ab9c3-ecd4-49cb-ba7f-67c6faddbc52,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 1,1965-12-16,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",67/21,Military/Reconnaissance,Suborbital,,Success,,,,,Missile equipped with the 8F021 warhead,84bc1ca7-865e-49a2-ad8c-9849f9531e12,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 3,1965-12-17,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,b9aad98c-176a-4cc5-a3e7-9383113caaf6,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-P1-Yu 4,1965-12-21,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,51ca1098-bd02-4fc2-b9d6-d156d4c748a8,Launch Library 2,CLEANED_COMPLETE
Soyuz 11A510 | US-AO 1,1965-12-27,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Soyuz 11A510,Soyuz,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,"US-A (Upravlenniye Sputnik Aktivny) were active radar satellites for ocean surveillance. The high power consumtion of the active radar required a nuclear reactor as power source. The satellites were known as RORSAT in the west. The US-AO series consisted of satellites, which tested all the system components but the nuclear reactor. They were battery powered.",b2aeb484-c70d-4321-8284-67ae0dde7788,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-K-40 1,1965-12-28,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Military/Reconnaissance,LEO,,Failure,,,,,DS-K-40 was a series of experimental ELINT satellites developed by Yuzhnoye to test technologies for the Tselina-O program.,e6ecf05c-fde5-433e-8031-e6b6446e7872,Launch Library 2,CLEANED_COMPLETE
Kosmos 65S3 | Strela-2 1,1965-12-28,1965.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 65S3,Kosmos,"Baikonur Cosmodrome, Republic of Kazakhstan",41/15,Communication,LEO,,Success,,,,,The Strela-2 satellites were prototypes of the second component of the Strela store-dump communication system. It consisted of larger single satellites.,2bb39543-ee55-4a35-8471-335c2c9c04dc,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 33,1966-01-07,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,fbb21955-69d3-41e4-92d7-d04a65aaf81a,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 34,1966-01-22,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,86f552fc-1606-4e44-9d4d-57ef5e4517df,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-P1-I 1,1966-01-25,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,The DS-P1-I series of satellites was used to calibrate space surveillance and early warning radars.,a648bee8-d2c3-4b72-90ef-c4689cb4e3be,Launch Library 2,CLEANED_COMPLETE
Luna 9,1966-01-31,1966.0,1960s,Russia_USSR,Russia/USSR,OKB-1 (USSR),Molniya-M,Molniya-M,Baikonur Cosmodrome,,Lunar Exploration,Lunar,1583.0,Success,Decommissioned,20.0,Liquid,0.01,First soft landing on the Moon; first surface images,,,ENRICHED
Molniya-M | Luna-9,1966-01-31,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Success,,,,,First Ye-6 series probe to successfully land on the Moon.,4139e14f-f8ef-4d2d-b510-4474f74299d9,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 2,1966-02-05,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",67/21,Military/Reconnaissance,Suborbital,,Success,,,,,Missile equipped with the 8F021 warhead,0a962985-a7c9-4663-b5fa-0fc1328384a6,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 35,1966-02-10,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,379fece8-04a2-4c60-b37e-a4c5cc8e47e5,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-U1-G 1,1966-02-11,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Earth Observation,LEO,,Success,,,,,Satellite used to study the effects of solar activity on the upper atmosphere.,3be0d654-0e52-437a-b440-6bbe55c039bb,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 15,1966-02-19,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,e5739be4-8a99-4a61-86f1-eb1e21411f78,Launch Library 2,CLEANED_COMPLETE
Kosmos-2I 63S1 | DS-K-40 2,1966-02-21,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos-2I 63S1,Kosmos,"Kapustin Yar, Russian Federation",86/1,Military/Reconnaissance,LEO,,Failure,,,,,DS-K-40 was a series of experimental ELINT satellites developed by Yuzhnoye to test technologies for the Tselina-O program.,48a83dec-120b-4a1c-b4fb-4b555fc1e5b9,Launch Library 2,CLEANED_COMPLETE
Voskhod | Voskhod-3KV 3,1966-02-22,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Technology/Test,LEO,,Success,,,,,Long duration test flight of the Voskhod capsule carrying two dogs (Veterok and Ugolyok) which returned safely on Earth after 22 days in orbit.,d375bdd3-c7ea-42a8-bd4f-c3b31a2c9959,Launch Library 2,CLEANED_COMPLETE
Molniya-M | Luna-10a,1966-03-01,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Failure,,,,,Lunar probe which was not inserted into a lunar trajectory due to a failure of the Blok-L upper stage.,9c99213a-8b27-4a9c-bac7-dfe4f0ea5bcd,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 36,1966-03-17,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,49e851eb-4e50-4028-bd1d-a23db715fbf2,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 16,1966-03-21,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,8be1b90e-2054-4cef-8218-83c796f9018e,Launch Library 2,CLEANED_COMPLETE
UR-500 | Proton 3a,1966-03-24,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,UR-500,Proton / UR-500,"Baikonur Cosmodrome, Republic of Kazakhstan",81/23 (81L),Science/Astrophysics,LEO,,Failure,,,,,"The N-4 series of satellites, a.k.a. Proton-1, carried instruments to study super-high energy cosmic particles.",98c8001e-0d3e-4590-b400-3b3ef1f58d8e,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 3a,1966-03-27,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Communication,HEO/Elliptical,,Failure,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,1ccf431a-f24f-408b-8fe0-334117d621ae,Launch Library 2,CLEANED_COMPLETE
Luna 10,1966-03-31,1966.0,1960s,Russia_USSR,Russia/USSR,OKB-1 (USSR),Molniya-M,Molniya-M,Baikonur Cosmodrome,,Lunar Exploration,Lunar,540.0,Success,Decommissioned,22.0,Liquid,0.08,First spacecraft to orbit the Moon,,,ENRICHED
Molniya-M | Luna-10,1966-03-31,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya-M,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Lunar Exploration,Lunar,,Success,,,,,Lunar probe which successfully entered lunar orbit on April 3.,06c96057-daba-4ee9-8c58-ac1cdb2165e7,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 17,1966-04-06,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Success,,,,,Zenit-4 film-return reconnaissance satellite.,4835ccdd-9737-4de9-be8b-9ebc3865d468,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 37,1966-04-20,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,22e0c3cb-e200-4bf9-ba0b-05caff4ed7a8,Launch Library 2,CLEANED_COMPLETE
Molniya 8K78 | Molniya-1 3,1966-04-25,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Molniya 8K78,R-7,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Communication,HEO/Elliptical,,Success,,,,,The Molniya were Soviet communication satellites operating from an inclined highly elliptical earth orbit of 500 km × 40000 km with 12 hour period for coverage of high northern latitudes.,6d222ee3-1451-44a1-865d-187a4157ba48,Launch Library 2,CLEANED_COMPLETE
Kosmos 11K63 | DS-P1-Yu 5,1966-04-26,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Kosmos 11K63,Kosmos,"Kapustin Yar, Russian Federation",86/1,Technology/Test,LEO,,Success,,,,,The DS-P1-Yu series of satellites was used to calibrate space surveillance and early warning radars.,df43f582-c34c-4b52-9da7-1f1c5cdd1f4f,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92 | Zenit-2 38,1966-05-06,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Military/Reconnaissance,LEO,,Success,,,,,Zenit-2 film-return and ELINT reconnaissance satellite.,0a77a890-7cfc-4b15-93ab-3a3f91b920a2,Launch Library 2,CLEANED_COMPLETE
Vostok 8A92M | Meteor-1 4,1966-05-11,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Vostok 8A92M,Vostok,"Baikonur Cosmodrome, Republic of Kazakhstan",31/6,Earth Observation,LEO,,Success,,,,,The Meteor-1 series was the first series of Soviet meteorological satellites.,7c3f98d9-3fca-42bb-bfaa-d60134bf9823,Launch Library 2,CLEANED_COMPLETE
Voskhod | Zenit-4 18,1966-05-17,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,Voskhod,R-7,"Plesetsk Cosmodrome, Russian Federation",41/1,Military/Reconnaissance,LEO,,Failure,,,,,Zenit-4 film-return reconnaissance satellite.,755498a3-909b-46e7-ae55-9ea303ab3f7b,Launch Library 2,CLEANED_COMPLETE
R-36O 8K69 | OGCh 4,1966-05-19,1966.0,1960s,Russia_USSR,RUS,Soviet Space Program,R-36O 8K69,R-36O,"Baikonur Cosmodrome, Republic of Kazakhstan",67/22,Military/Reconnaissance,Suborbital,,Success,,,,,Missile equipped with the 8F021 warhead,665ad764-947b-469e-8f37-8a9d5596419e,Launch Library 2,CLEANED_COMPLETE
